Transaction_ID,Investor_ID,Scheme_Code,Transaction_Date,Transaction_Type,Units,NAV,Amount,State,KYC_Status
TXN011329,INV121071,118632,2024-05-27,SIP,177.704,90.7877,16133.34,Telangana,Verified
TXN005783,INV121069,120503,2024-05-27,Lumpsum,162.263,97.2496,15780.01,Uttar Pradesh,Verified
TXN013006,INV121068,120841,2024-05-27,SIP,90.007,261.4705,23534.18,Karnataka,Verified
TXN011247,INV121070,120503,2024-05-27,SIP,124.024,97.2496,12061.28,Punjab,Verified
TXN000129,INV121066,118632,2024-05-27,SIP,5.595,90.7877,507.96,Uttar Pradesh,Verified
TXN015230,INV121065,119551,2024-05-27,SIP,186.894,103.9153,19421.15,Uttar Pradesh,Verified
TXN022556,INV121064,120503,2024-05-27,SIP,70.145,97.2496,6821.57,West Bengal,Verified
TXN024762,INV121067,119092,2024-05-27,SIP,20.888,5361.4316,111989.58,Delhi,Pending
TXN002519,INV121072,119551,2024-05-28,SIP,178.112,103.9118,18507.94,Telangana,Verified
TXN012228,INV121073,120503,2024-05-28,SIP,74.389,96.9662,7213.22,West Bengal,Verified
TXN005046,INV121074,120841,2024-05-28,Redemption,90.9,259.1987,23561.16,Karnataka,Pending
TXN022634,INV121075,125497,2024-05-28,SIP,62.424,183.2963,11442.09,Uttar Pradesh,Verified
TXN014088,INV121076,120503,2024-05-28,SIP,174.631,96.9662,16933.3,Delhi,Verified
TXN018687,INV121077,120841,2024-05-28,Lumpsum,31.677,259.1987,8210.64,Punjab,Pending
TXN021508,INV121078,120841,2024-05-28,SIP,8.139,259.1987,2109.62,Maharashtra,Pending
TXN002901,INV121082,120841,2024-05-29,SIP,107.148,259.0983,27761.86,West Bengal,Pending
TXN021817,INV121081,120841,2024-05-29,SIP,191.276,259.0983,49559.29,Delhi,Verified
TXN023926,INV121083,120503,2024-05-29,SIP,88.595,96.422,8542.51,Gujarat,Pending
TXN015046,INV121079,120503,2024-05-29,Lumpsum,199.015,96.422,19189.42,Gujarat,Verified
TXN011013,INV121080,119092,2024-05-29,Lumpsum,157.595,5363.2902,845227.72,West Bengal,Verified
TXN005121,INV121092,119551,2024-05-30,SIP,10.939,103.9279,1136.87,Delhi,Verified
TXN000970,INV121094,118632,2024-05-30,SIP,112.78,88.9933,10036.66,Delhi,Verified
TXN008368,INV121090,118632,2024-05-30,Lumpsum,179.549,88.9933,15978.66,West Bengal,Verified
TXN022230,INV121093,118632,2024-05-30,SIP,106.693,88.9933,9494.96,Delhi,Verified
TXN024135,INV121089,119551,2024-05-30,SIP,24.398,103.9279,2535.63,Tamil Nadu,Verified
TXN017716,INV121091,118632,2024-05-30,Lumpsum,18.466,88.9933,1643.35,Gujarat,Verified
TXN010698,INV121087,118632,2024-05-30,SIP,41.089,88.9933,3656.65,Maharashtra,Pending
TXN024294,INV121088,120503,2024-05-30,SIP,82.178,95.26,7828.28,West Bengal,Verified
TXN017554,INV121086,119092,2024-05-30,SIP,13.966,5364.7137,74923.59,Punjab,Verified
TXN004477,INV121085,118632,2024-05-30,SIP,194.918,88.9933,17346.4,Tamil Nadu,Verified
TXN005396,INV121084,118632,2024-05-30,SIP,55.759,88.9933,4962.18,Uttar Pradesh,Rejected
TXN006297,INV121104,120503,2024-05-31,Redemption,184.896,95.3435,17628.63,West Bengal,Pending
TXN021703,INV121103,119551,2024-05-31,Lumpsum,68.587,103.9547,7129.94,Karnataka,Verified
TXN018229,INV121102,118632,2024-05-31,SIP,119.735,89.4481,10710.07,Punjab,Verified
TXN024893,INV121101,119092,2024-05-31,SIP,137.01,5365.8097,735169.59,Tamil Nadu,Pending
TXN015239,INV121100,118632,2024-05-31,SIP,29.901,89.4481,2674.59,Delhi,Verified
TXN022031,INV121099,125497,2024-05-31,Lumpsum,188.899,183.555,34673.36,Karnataka,Verified
TXN010002,INV121098,118632,2024-05-31,Lumpsum,112.814,89.4481,10091.0,Telangana,Verified
TXN019438,INV121097,119551,2024-05-31,Redemption,106.533,103.9547,11074.61,West Bengal,Verified
TXN004755,INV121096,125497,2024-05-31,Lumpsum,114.239,183.555,20969.14,Telangana,Pending
TXN018633,INV121095,118632,2024-05-31,Redemption,31.118,89.4481,2783.45,Telangana,Pending
TXN018331,INV121114,120503,2024-06-03,SIP,112.845,97.572,11010.51,Uttar Pradesh,Pending
TXN009055,INV121113,120503,2024-06-03,Lumpsum,126.01,97.572,12295.05,Gujarat,Verified
TXN020483,INV121111,118632,2024-06-03,Lumpsum,171.823,92.4271,15881.1,Uttar Pradesh,Verified
TXN005310,INV121110,120841,2024-06-03,Lumpsum,166.482,269.8003,44916.89,Gujarat,Verified
TXN018994,INV121112,119092,2024-06-03,Lumpsum,64.616,5369.1209,346931.12,Karnataka,Verified
TXN020819,INV121108,125497,2024-06-03,SIP,153.318,186.9155,28657.51,Karnataka,Verified
TXN013226,INV121107,125497,2024-06-03,SIP,26.794,186.9155,5008.21,Punjab,Verified
TXN024260,INV121109,120841,2024-06-03,Redemption,12.67,269.8003,3418.37,Uttar Pradesh,Verified
TXN023671,INV121106,120841,2024-06-03,SIP,8.31,269.8003,2242.04,Gujarat,Verified
TXN002001,INV121105,120503,2024-06-03,Lumpsum,176.006,97.572,17173.26,Karnataka,Verified
TXN005406,INV121121,120841,2024-06-04,Redemption,153.434,246.1066,37761.12,Gujarat,Verified
TXN012738,INV121120,118632,2024-06-04,Lumpsum,181.251,86.3042,15642.72,West Bengal,Verified
TXN007781,INV121119,119551,2024-06-04,SIP,193.006,103.8414,20042.01,Tamil Nadu,Verified
TXN020177,INV121122,118632,2024-06-04,Lumpsum,62.923,86.3042,5430.52,Punjab,Verified
TXN008406,INV121117,119551,2024-06-04,SIP,148.795,103.8414,15451.08,Karnataka,Verified
TXN000728,INV121116,125497,2024-06-04,Lumpsum,155.728,178.3591,27775.51,Delhi,Verified
TXN011101,INV121115,120841,2024-06-04,SIP,127.39,246.1066,31351.52,Punjab,Pending
TXN001261,INV121118,119551,2024-06-04,SIP,45.598,103.8414,4734.96,Gujarat,Verified
TXN011615,INV121123,119092,2024-06-05,SIP,160.364,5369.9555,861147.54,Uttar Pradesh,Verified
TXN007473,INV121124,120841,2024-06-05,Lumpsum,183.636,256.1055,47030.19,Punjab,Verified
TXN017389,INV121125,119551,2024-06-05,SIP,198.503,103.9001,20624.48,Gujarat,Verified
TXN014204,INV121126,120841,2024-06-05,Lumpsum,44.025,256.1055,11275.04,Punjab,Verified
TXN012630,INV121132,119551,2024-06-06,SIP,143.448,103.9979,14918.29,Rajasthan,Verified
TXN001611,INV121131,120503,2024-06-06,SIP,158.276,97.7973,15478.97,West Bengal,Pending
TXN020909,INV121130,125497,2024-06-06,SIP,129.565,186.5083,24164.95,Karnataka,Verified
TXN024892,INV121127,118632,2024-06-06,Lumpsum,128.118,90.1267,11546.85,Karnataka,Verified
TXN018388,INV121128,125497,2024-06-06,Redemption,144.049,186.5083,26866.33,Tamil Nadu,Verified
TXN009777,INV121129,125497,2024-06-06,Redemption,167.665,186.5083,31270.91,Telangana,Pending
TXN001954,INV121139,120841,2024-06-07,SIP,109.225,264.4803,28887.86,West Bengal,Verified
TXN007895,INV121140,119551,2024-06-07,SIP,116.771,104.0351,12148.28,Uttar Pradesh,Verified
TXN002868,INV121137,125497,2024-06-07,SIP,199.326,189.5698,37786.19,Telangana,Verified
TXN010369,INV121138,120841,2024-06-07,SIP,6.041,264.4803,1597.73,Punjab,Verified
TXN021309,INV121135,120841,2024-06-07,Lumpsum,22.274,264.4803,5891.03,Rajasthan,Verified
TXN009162,INV121134,119092,2024-06-07,SIP,108.945,5372.2291,585277.5,Rajasthan,Verified
TXN011698,INV121133,119092,2024-06-07,SIP,94.629,5372.2291,508368.67,Telangana,Verified
TXN004091,INV121136,119092,2024-06-07,SIP,112.843,5372.2291,606218.45,Maharashtra,Verified
TXN003551,INV121141,120503,2024-06-10,SIP,167.698,99.7429,16726.68,Maharashtra,Verified
TXN022985,INV121142,118632,2024-06-10,Lumpsum,106.804,92.0097,9827.0,Gujarat,Rejected
TXN020217,INV121143,118632,2024-06-10,SIP,131.422,92.0097,12092.1,Punjab,Verified
TXN003533,INV121144,125497,2024-06-10,SIP,26.861,192.3518,5166.76,Tamil Nadu,Verified
TXN013950,INV121145,120841,2024-06-11,SIP,147.571,266.9125,39388.54,Uttar Pradesh,Verified
TXN016870,INV121146,118632,2024-06-11,Lumpsum,80.805,92.1206,7443.81,Telangana,Verified
TXN013627,INV121147,120503,2024-06-11,Lumpsum,90.168,99.8719,9005.25,Delhi,Verified
TXN009479,INV121158,118632,2024-06-12,SIP,185.975,92.5612,17214.07,Gujarat,Verified
TXN011284,INV121157,120503,2024-06-12,Lumpsum,171.693,100.2724,17216.07,Telangana,Verified
TXN005329,INV121156,120841,2024-06-12,SIP,151.517,270.1379,40930.48,Karnataka,Verified
TXN020704,INV121155,125497,2024-06-12,SIP,163.206,195.4415,31897.23,Gujarat,Pending
TXN007669,INV121154,119092,2024-06-12,SIP,125.085,5378.4232,672760.07,Karnataka,Verified
TXN021206,INV121150,119551,2024-06-12,Lumpsum,99.388,104.1778,10354.02,Rajasthan,Verified
TXN008384,INV121152,119092,2024-06-12,Lumpsum,69.354,5378.4232,373015.16,West Bengal,Verified
TXN006231,INV121151,125497,2024-06-12,SIP,6.097,195.4415,1191.61,Rajasthan,Verified
TXN010121,INV121149,120841,2024-06-12,Lumpsum,59.055,270.1379,15952.99,Rajasthan,Verified
TXN003739,INV121148,125497,2024-06-12,SIP,186.14,195.4415,36379.48,Telangana,Verified
TXN019673,INV121153,125497,2024-06-12,Redemption,195.117,195.4415,38133.96,Karnataka,Verified
TXN008759,INV121169,118632,2024-06-13,Lumpsum,92.44,93.04,8600.62,Telangana,Verified
TXN021807,INV121168,125497,2024-06-13,Redemption,101.215,196.4383,19882.5,Karnataka,Verified
TXN007954,INV121167,119092,2024-06-13,Lumpsum,45.848,5379.5388,246641.09,Maharashtra,Verified
TXN016215,INV121166,125497,2024-06-13,Lumpsum,53.331,196.4383,10476.25,Gujarat,Verified
TXN007291,INV121165,119092,2024-06-13,SIP,30.257,5379.5388,162768.71,Punjab,Verified
TXN005332,INV121162,125497,2024-06-13,Redemption,166.215,196.4383,32650.99,Rajasthan,Verified
TXN007798,INV121163,120503,2024-06-13,SIP,157.833,101.0481,15948.72,Uttar Pradesh,Verified
TXN020228,INV121161,120841,2024-06-13,Lumpsum,79.068,271.1238,21437.22,Tamil Nadu,Verified
TXN000896,INV121160,120841,2024-06-13,SIP,198.421,271.1238,53796.66,Gujarat,Verified
TXN007201,INV121159,120503,2024-06-13,Lumpsum,36.114,101.0481,3649.25,Punjab,Verified
TXN020650,INV121164,118632,2024-06-13,SIP,13.694,93.04,1274.09,Rajasthan,Verified
TXN014223,INV121180,120503,2024-06-14,SIP,46.028,101.7146,4681.72,Punjab,Verified
TXN011570,INV121179,120841,2024-06-14,Lumpsum,129.373,272.7989,35292.81,Delhi,Rejected
TXN006919,INV121178,119551,2024-06-14,SIP,123.638,104.2704,12891.78,Karnataka,Verified
TXN019090,INV121177,118632,2024-06-14,Lumpsum,78.235,93.6567,7327.23,Gujarat,Verified
TXN020479,INV121175,120503,2024-06-14,SIP,109.241,101.7146,11111.4,Gujarat,Verified
TXN001732,INV121176,120841,2024-06-14,SIP,99.731,272.7989,27206.51,Delhi,Verified
TXN023981,INV121173,120841,2024-06-14,Redemption,90.171,272.7989,24598.55,Uttar Pradesh,Verified
TXN023593,INV121172,119092,2024-06-14,SIP,152.781,5380.5567,822046.83,Maharashtra,Pending
TXN007880,INV121171,120841,2024-06-14,SIP,74.731,272.7989,20386.53,West Bengal,Verified
TXN000877,INV121170,119092,2024-06-14,SIP,24.921,5380.5567,134088.85,Tamil Nadu,Verified
TXN019849,INV121174,125497,2024-06-14,Redemption,196.312,198.1281,38894.92,West Bengal,Verified
TXN006296,INV121190,119092,2024-06-18,Lumpsum,125.026,5384.8341,673244.27,Karnataka,Pending
TXN014858,INV121195,119092,2024-06-18,SIP,15.362,5384.8341,82721.82,Karnataka,Rejected
TXN022306,INV121194,118632,2024-06-18,Lumpsum,164.261,93.803,15408.17,Gujarat,Verified
TXN021160,INV121193,120841,2024-06-18,SIP,144.561,273.3525,39516.11,Uttar Pradesh,Verified
TXN010346,INV121192,120503,2024-06-18,SIP,29.291,102.2403,2994.72,Karnataka,Verified
TXN010348,INV121191,119551,2024-06-18,Redemption,36.289,104.3524,3786.84,Punjab,Verified
TXN003486,INV121189,118632,2024-06-18,SIP,142.089,93.803,13328.37,Maharashtra,Verified
TXN020598,INV121187,120841,2024-06-18,Lumpsum,116.485,273.3525,31841.47,Rajasthan,Verified
TXN014428,INV121186,120503,2024-06-18,SIP,137.676,102.2403,14076.04,Tamil Nadu,Verified
TXN005832,INV121185,119551,2024-06-18,SIP,147.543,104.3524,15396.47,West Bengal,Verified
TXN012310,INV121184,125497,2024-06-18,SIP,145.572,198.2516,28859.88,Uttar Pradesh,Verified
TXN009164,INV121183,120841,2024-06-18,SIP,35.857,273.3525,9801.6,Telangana,Verified
TXN001874,INV121182,119551,2024-06-18,SIP,92.689,104.3524,9672.32,Tamil Nadu,Pending
TXN021737,INV121181,118632,2024-06-18,Lumpsum,146.057,93.803,13700.58,West Bengal,Verified
TXN011397,INV121188,120503,2024-06-18,SIP,178.667,102.2403,18266.97,Maharashtra,Verified
TXN010660,INV121197,118632,2024-06-19,Lumpsum,48.163,93.5849,4507.33,Telangana,Verified
TXN008485,INV121196,118632,2024-06-19,SIP,62.984,93.5849,5894.35,Delhi,Verified
TXN022945,INV121198,120841,2024-06-19,SIP,13.711,271.0897,3716.91,Telangana,Verified
TXN021666,INV121199,119551,2024-06-19,Redemption,193.316,104.3994,20182.07,Uttar Pradesh,Verified
TXN014755,INV121200,125497,2024-06-19,SIP,102.548,197.8645,20290.61,Maharashtra,Verified
TXN014159,INV121201,118632,2024-06-19,SIP,103.676,93.5849,9702.51,West Bengal,Verified
TXN023681,INV121209,120503,2024-06-20,SIP,179.722,101.8546,18305.51,Gujarat,Verified
TXN023751,INV121210,120503,2024-06-20,Redemption,125.92,101.8546,12825.53,Punjab,Verified
TXN013517,INV121208,120503,2024-06-20,SIP,189.161,101.8546,19266.92,Tamil Nadu,Verified
TXN016387,INV121211,119092,2024-06-20,SIP,93.152,5387.3667,501843.98,Maharashtra,Verified
TXN017460,INV121207,120503,2024-06-20,Lumpsum,184.222,101.8546,18763.86,Telangana,Verified
TXN001116,INV121202,120841,2024-06-20,Redemption,67.7,273.0696,18486.81,West Bengal,Verified
TXN010866,INV121205,119551,2024-06-20,SIP,132.568,104.432,13844.34,Telangana,Verified
TXN011054,INV121204,125497,2024-06-20,Lumpsum,113.364,198.7321,22529.07,West Bengal,Verified
TXN008734,INV121203,120841,2024-06-20,SIP,146.656,273.0696,40047.3,Tamil Nadu,Rejected
TXN012574,INV121206,118632,2024-06-20,SIP,31.447,93.8753,2952.1,Maharashtra,Verified
TXN000295,INV121219,125497,2024-06-21,SIP,14.29,198.8453,2841.5,Gujarat,Verified
TXN023037,INV121218,120503,2024-06-21,SIP,64.773,101.2079,6555.54,Rajasthan,Verified
TXN018968,INV121217,119092,2024-06-21,SIP,140.636,5388.5437,757823.23,Maharashtra,Pending
TXN017542,INV121216,125497,2024-06-21,SIP,189.361,198.8453,37653.54,Uttar Pradesh,Verified
TXN003069,INV121214,119551,2024-06-21,SIP,138.432,104.4713,14462.17,Tamil Nadu,Verified
TXN011753,INV121213,120503,2024-06-21,Lumpsum,30.51,101.2079,3087.85,Uttar Pradesh,Verified
TXN000088,INV121212,119551,2024-06-21,SIP,53.291,104.4713,5567.38,Karnataka,Verified
TXN022354,INV121215,119551,2024-06-21,SIP,29.698,104.4713,3102.59,Punjab,Verified
TXN008606,INV121220,118632,2024-06-24,Redemption,149.968,93.7392,14057.88,Karnataka,Pending
TXN010727,INV121221,125497,2024-06-24,SIP,47.723,198.9645,9495.18,Karnataka,Verified
TXN022025,INV121222,118632,2024-06-24,SIP,47.066,93.7392,4411.93,Tamil Nadu,Verified
TXN010800,INV121223,119092,2024-06-24,SIP,56.814,5391.5451,306315.24,Gujarat,Verified
TXN018105,INV121224,120503,2024-06-24,Redemption,49.196,101.9085,5013.49,Delhi,Verified
TXN022403,INV121225,120841,2024-06-24,SIP,89.518,269.8448,24155.97,Punjab,Verified
TXN015022,INV121226,120841,2024-06-24,SIP,181.853,269.8448,49072.09,Punjab,Verified
TXN016020,INV121231,118632,2024-06-25,SIP,131.377,94.3814,12399.55,Tamil Nadu,Rejected
TXN017727,INV121227,120841,2024-06-25,Lumpsum,67.39,270.0778,18200.54,Uttar Pradesh,Verified
TXN016926,INV121228,119092,2024-06-25,Lumpsum,17.759,5392.2884,95761.65,Telangana,Rejected
TXN014793,INV121229,119092,2024-06-25,SIP,70.7,5392.2884,381234.79,Tamil Nadu,Verified
TXN011309,INV121230,120841,2024-06-25,SIP,48.61,270.0778,13128.48,Uttar Pradesh,Verified
TXN021387,INV121234,120841,2024-06-26,SIP,44.097,269.6398,11890.31,Telangana,Verified
TXN019403,INV121235,120841,2024-06-26,Redemption,26.761,269.6398,7215.83,Karnataka,Verified
TXN019732,INV121232,120503,2024-06-26,SIP,35.3,102.4418,3616.2,Karnataka,Verified
TXN000011,INV121233,119551,2024-06-26,Lumpsum,106.02,104.5187,11081.07,Gujarat,Verified
TXN006845,INV121245,120841,2024-06-27,Lumpsum,13.534,269.7836,3651.25,Punjab,Verified
TXN001387,INV121242,120503,2024-06-27,SIP,138.3,103.0033,14245.36,Maharashtra,Verified
TXN007211,INV121244,120841,2024-06-27,SIP,138.594,269.7836,37390.39,Uttar Pradesh,Verified
TXN016486,INV121243,120841,2024-06-27,Lumpsum,7.863,269.7836,2121.31,West Bengal,Verified
TXN014676,INV121241,125497,2024-06-27,Lumpsum,125.644,197.541,24819.84,Gujarat,Verified
TXN010761,INV121236,119092,2024-06-27,Redemption,24.04,5393.747,129665.68,Uttar Pradesh,Pending
TXN013948,INV121239,125497,2024-06-27,SIP,175.305,197.541,34629.93,West Bengal,Verified
TXN020758,INV121238,120503,2024-06-27,SIP,84.226,103.0033,8675.56,Maharashtra,Verified
TXN010771,INV121237,119551,2024-06-27,SIP,180.027,104.5382,18819.7,Rajasthan,Pending
TXN010383,INV121240,120503,2024-06-27,SIP,73.049,103.0033,7524.29,Delhi,Verified
TXN008216,INV121246,119092,2024-06-28,SIP,198.781,5395.8631,1072595.06,Punjab,Verified
TXN007116,INV121247,120841,2024-06-28,Lumpsum,142.212,270.8515,38518.33,Telangana,Verified
TXN001522,INV121248,118632,2024-06-28,Redemption,11.544,94.9416,1096.01,Telangana,Verified
TXN016931,INV121249,119092,2024-06-28,Lumpsum,164.887,5395.8631,889707.68,Gujarat,Verified
TXN007804,INV121250,120503,2024-06-28,SIP,36.181,102.6191,3712.86,Karnataka,Verified
TXN021427,INV121251,119551,2024-06-30,SIP,94.457,104.6136,9881.49,Telangana,Rejected
TXN021772,INV121252,119551,2024-06-30,Redemption,40.924,104.6136,4281.21,West Bengal,Verified
TXN006150,INV121260,125497,2024-07-01,SIP,153.463,200.4556,30762.52,Telangana,Verified
TXN009882,INV121259,119551,2024-07-01,SIP,87.837,104.6276,9190.17,Karnataka,Pending
TXN016994,INV121258,119551,2024-07-01,Lumpsum,25.508,104.6276,2668.84,Karnataka,Verified
TXN014790,INV121257,120841,2024-07-01,Lumpsum,154.987,272.8824,42293.22,Punjab,Verified
TXN006861,INV121261,119551,2024-07-01,Lumpsum,188.032,104.6276,19673.34,Karnataka,Verified
TXN008174,INV121255,118632,2024-07-01,SIP,162.947,95.6996,15593.96,West Bengal,Verified
TXN004986,INV121254,120841,2024-07-01,Lumpsum,55.465,272.8824,15135.42,West Bengal,Verified
TXN005138,INV121253,120841,2024-07-01,Lumpsum,52.281,272.8824,14266.56,Tamil Nadu,Verified
TXN012800,INV121256,119551,2024-07-01,Lumpsum,140.84,104.6276,14735.75,West Bengal,Verified
TXN010361,INV121262,120841,2024-07-02,Redemption,172.048,273.4437,47045.44,Maharashtra,Verified
TXN023468,INV121263,119092,2024-07-02,Redemption,65.936,5402.0965,356192.63,Rajasthan,Verified
TXN014805,INV121264,125497,2024-07-02,Lumpsum,20.03,200.5912,4017.84,Maharashtra,Verified
TXN023622,INV121265,120503,2024-07-02,Lumpsum,32.363,102.868,3329.12,Telangana,Verified
TXN018202,INV121266,125497,2024-07-02,SIP,153.138,200.5912,30718.14,West Bengal,Pending
TXN001675,INV121267,119092,2024-07-02,Lumpsum,111.128,5402.0965,600324.18,West Bengal,Verified
TXN014874,INV121273,119092,2024-07-03,SIP,41.505,5403.6893,224280.12,Maharashtra,Pending
TXN023161,INV121272,120841,2024-07-03,Lumpsum,147.494,275.9579,40702.13,Karnataka,Verified
TXN011845,INV121271,118632,2024-07-03,SIP,61.983,96.3988,5975.09,Telangana,Verified
TXN015311,INV121269,119092,2024-07-03,Lumpsum,113.616,5403.6893,613945.56,West Bengal,Verified
TXN002773,INV121268,120841,2024-07-03,SIP,53.561,275.9579,14780.58,Gujarat,Verified
TXN018920,INV121270,120503,2024-07-03,SIP,189.571,103.5393,19628.05,Maharashtra,Verified
TXN014704,INV121280,118632,2024-07-04,SIP,151.158,96.6688,14612.26,Telangana,Verified
TXN009309,INV121274,119092,2024-07-04,SIP,116.131,5404.8862,627674.84,Gujarat,Pending
TXN021008,INV121275,119551,2024-07-04,SIP,135.785,104.745,14222.8,Delhi,Verified
TXN021243,INV121276,119551,2024-07-04,SIP,50.155,104.745,5253.49,Tamil Nadu,Verified
TXN009745,INV121277,118632,2024-07-04,SIP,45.958,96.6688,4442.7,Rajasthan,Verified
TXN016825,INV121278,125497,2024-07-04,SIP,179.786,203.5723,36599.45,Rajasthan,Pending
TXN022511,INV121279,119092,2024-07-04,SIP,129.945,5404.8862,702337.94,Karnataka,Pending
TXN014392,INV121281,120841,2024-07-04,Redemption,75.375,276.7635,20861.05,Gujarat,Verified
TXN014068,INV121286,125497,2024-07-05,Redemption,25.095,204.8921,5141.77,Karnataka,Verified
TXN022582,INV121287,119092,2024-07-05,Redemption,41.016,5405.9933,221732.22,Maharashtra,Verified
TXN016713,INV121285,120841,2024-07-05,Lumpsum,35.199,278.4743,9802.02,Tamil Nadu,Verified
TXN005435,INV121284,125497,2024-07-05,SIP,163.914,204.8921,33584.68,Maharashtra,Rejected
TXN002062,INV121283,120841,2024-07-05,SIP,149.72,278.4743,41693.17,Maharashtra,Verified
TXN012979,INV121282,120503,2024-07-05,SIP,190.809,103.8188,19809.56,Maharashtra,Verified
TXN023035,INV121288,119551,2024-07-08,Lumpsum,128.252,104.8485,13447.03,Maharashtra,Pending
TXN016303,INV121289,120841,2024-07-08,Lumpsum,189.384,277.6996,52591.86,Gujarat,Verified
TXN023922,INV121290,120841,2024-07-08,Redemption,100.025,277.6996,27776.9,Rajasthan,Verified
TXN002818,INV121291,118632,2024-07-08,SIP,197.213,96.8647,19102.98,Maharashtra,Verified
TXN019762,INV121292,125497,2024-07-08,SIP,9.702,203.9505,1978.73,Karnataka,Verified
TXN021393,INV121293,119551,2024-07-08,SIP,52.078,104.8485,5460.3,Gujarat,Verified
TXN001221,INV121297,120503,2024-07-09,SIP,56.756,103.826,5892.75,Karnataka,Verified
TXN019203,INV121296,118632,2024-07-09,SIP,83.354,97.3311,8112.94,West Bengal,Verified
TXN016239,INV121294,120841,2024-07-09,Redemption,183.16,279.5706,51206.15,Delhi,Verified
TXN021775,INV121295,120841,2024-07-09,SIP,46.696,279.5706,13054.83,Tamil Nadu,Verified
TXN024043,INV121298,125497,2024-07-10,Redemption,152.79,204.005,31169.92,Telangana,Verified
TXN024037,INV121299,119551,2024-07-10,Redemption,67.816,104.9009,7113.96,Uttar Pradesh,Verified
TXN009137,INV121300,119092,2024-07-10,SIP,55.767,5411.1036,301761.01,Punjab,Verified
TXN021503,INV121301,125497,2024-07-10,SIP,8.503,204.005,1734.65,Punjab,Rejected
TXN000913,INV121302,120503,2024-07-10,Lumpsum,78.158,103.6139,8098.26,West Bengal,Verified
TXN013160,INV121308,119551,2024-07-11,Redemption,44.907,104.9227,4711.76,Gujarat,Verified
TXN021939,INV121310,119551,2024-07-11,SIP,97.914,104.9227,10273.4,Uttar Pradesh,Verified
TXN010281,INV121309,119092,2024-07-11,SIP,100.7,5412.4014,545028.82,Delhi,Verified
TXN014526,INV121307,119551,2024-07-11,Redemption,50.297,104.9227,5277.3,Punjab,Verified
TXN005789,INV121311,118632,2024-07-11,SIP,30.402,97.096,2951.91,Punjab,Pending
TXN011583,INV121305,125497,2024-07-11,SIP,65.04,205.3326,13354.83,Tamil Nadu,Verified
TXN019319,INV121304,120841,2024-07-11,SIP,121.168,278.2463,33714.55,Telangana,Verified
TXN018817,INV121303,120841,2024-07-11,SIP,98.561,278.2463,27424.23,Punjab,Verified
TXN009797,INV121306,119551,2024-07-11,SIP,111.737,104.9227,11723.75,Delhi,Verified
TXN020851,INV121318,120503,2024-07-12,SIP,180.341,103.8648,18731.08,Punjab,Pending
TXN013828,INV121317,120841,2024-07-12,Redemption,72.754,278.2819,20246.12,Maharashtra,Verified
TXN020224,INV121315,125497,2024-07-12,SIP,15.109,204.3766,3087.93,Uttar Pradesh,Verified
TXN022539,INV121316,119551,2024-07-12,Lumpsum,112.852,104.9292,11841.47,Uttar Pradesh,Verified
TXN022244,INV121313,120503,2024-07-12,Redemption,76.944,103.8648,7991.77,Telangana,Verified
TXN015053,INV121312,118632,2024-07-12,Lumpsum,31.217,97.3785,3039.86,Tamil Nadu,Verified
TXN020201,INV121314,120841,2024-07-12,Lumpsum,114.773,278.2819,31939.25,Maharashtra,Verified
TXN019024,INV121327,125497,2024-07-15,SIP,100.959,204.2651,20622.4,Rajasthan,Verified
TXN017639,INV121331,120503,2024-07-15,SIP,133.165,104.2503,13882.49,Rajasthan,Verified
TXN003137,INV121330,118632,2024-07-15,SIP,120.867,97.7671,11816.82,Rajasthan,Verified
TXN020231,INV121329,120503,2024-07-15,Lumpsum,138.819,104.2503,14471.92,Rajasthan,Verified
TXN007502,INV121332,120841,2024-07-15,Redemption,36.005,281.1083,10121.3,Karnataka,Pending
TXN013693,INV121328,119092,2024-07-15,SIP,83.386,5416.6718,451674.59,Tamil Nadu,Verified
TXN017777,INV121326,120841,2024-07-15,SIP,69.454,281.1083,19524.1,Uttar Pradesh,Pending
TXN012907,INV121322,119092,2024-07-15,SIP,150.834,5416.6718,817018.27,Uttar Pradesh,Verified
TXN010397,INV121324,119092,2024-07-15,Lumpsum,153.732,5416.6718,832715.79,Maharashtra,Pending
TXN018895,INV121323,119092,2024-07-15,SIP,69.534,5416.6718,376642.86,Rajasthan,Verified
TXN015496,INV121321,125497,2024-07-15,SIP,57.083,204.2651,11660.06,Telangana,Verified
TXN019288,INV121320,120841,2024-07-15,SIP,162.08,281.1083,45562.03,Tamil Nadu,Verified
TXN015836,INV121319,118632,2024-07-15,SIP,103.964,97.7671,10164.26,Delhi,Verified
TXN007193,INV121325,119551,2024-07-15,SIP,46.55,105.0151,4888.45,Delhi,Verified
TXN004543,INV121338,120841,2024-07-16,SIP,14.98,281.0543,4210.19,Gujarat,Verified
TXN020081,INV121340,125497,2024-07-16,Redemption,94.937,204.6439,19428.28,Uttar Pradesh,Pending
TXN009136,INV121339,125497,2024-07-16,SIP,43.596,204.6439,8921.66,Gujarat,Verified
TXN007909,INV121337,120503,2024-07-16,Redemption,75.237,104.2689,7844.88,Tamil Nadu,Verified
TXN022922,INV121336,120503,2024-07-16,Lumpsum,90.295,104.2689,9414.96,Karnataka,Verified
TXN000179,INV121335,120841,2024-07-16,SIP,13.161,281.0543,3698.96,Gujarat,Verified
